,M
1182,-0.003911828424111679
1183,-0.004820753061600936
1184,-0.00570886872643429
1185,-0.0065727118148031565
1186,-0.007408921263207792
1187,-0.008214251600318662
1188,-0.008985585517588723
1189,-0.00971994591002873
1190,-0.010414507340738734
1191,-0.011066606885151367
1192,-0.011673754313469143
1193,-0.012233641572469306
1194,-0.012744151530683758
1195,-0.013203365953932636
1196,-0.013609572681288965
1197,-0.013961271974756466
1198,-0.014257182019251682
1199,-0.014496243552873909
1200,-0.014677623610909057
1201,-0.014800718370541015
1202,-0.014865155086806796
1203,-0.01487079311393394
1204,-0.014817724009809718
1205,-0.014706270724950506
1206,-0.014536985880939945
1207,-0.014310649146884956
1208,-0.014028263725972028
1209,-0.01369105196769095
1210,-0.01330045012470524
1211,-0.012858102276681183
1212,-0.012365853446627826
1213,-0.011825741938429503
1214,-0.011239990927265717
1215,-0.010610999337495172
1216,-0.009941332045322143
1217,-0.009233709446148944
1218,-0.00849099642894627
1219,-0.0077161908022263855
1220,-0.0069124112182803
1221,-0.006082884644224215
1222,-0.005230933430096916
1223,-0.004359962025735691
1224,-0.0034734433994480837
1225,-0.0025749052125652984
1226,-0.0016679158048248776
1227,-0.0007560700461690847
1228,0.00015702488903544936
1229,0.0010677637691504916
1230,0.0019725575176089295
1231,0.0028678473345105752
1232,0.003750118671995328
1233,0.004615915008601314
1234,0.0054618513687126335
1235,0.00628462753430479
1236,0.007081040897511108
1237,0.007847998904044712
1238,0.008582531039217956
1239,0.009281800310192462
1240,0.009943114180168525
1241,0.01056393491246164
1242,0.011141889284821392
1243,0.01167477763690231
1244,0.012160582216491167
1245,0.012597474792927972
1246,0.012983823509097117
1247,0.01331819894642529
1248,0.013599379380466596
1249,0.01382635520788788
1250,0.013998332528967225
1251,0.014114735873076273
1252,0.014175210058013492
1253,0.014179621177489036
1254,0.01412805671450368
1255,0.014020824781813438
1256,0.013858452494108508
1257,0.01364168347994483
1258,0.013371474544843711
1259,0.013048991500294123
1260,0.012675604176654214
1261,0.012252880641124926
1262,0.0117825806450669
1263,0.011266648327918155
1264,0.010707204207847393
1265,0.01010653649203693
1266,0.009467091742100978
1267,0.008791464932625535
1268,0.008082388943132438
1269,0.007342723525930073
1270,0.0065754437942969575
1271,0.005783628277252941
1272,0.0049704465887939935
1273,0.004139146760897521
1274,0.0032930422908370744
1275,0.002435498954377743
1276,0.001569921437252933
1277,0.0006997398379378374
1278,-0.0001716039048518107
1279,-0.0010406696063117906
1280,-0.0019040323977392156
1281,-0.0027582962033760447
1282,-0.0036001070789503384
1283,-0.004426166359609359
1284,-0.005233243565777574
1285,-0.00601818901652895
1286,-0.006777946101299086
1287,-0.007509563162207714
1288,-0.008210204940877082
1289,-0.008877163545434151
1290,-0.009507868895358084
1291,-0.010099898603964612
1292,-0.010650987260612383
1293,-0.01115903507714726
1294,-0.011622115865671705
1295,-0.012038484317421284
1296,-0.012406582555335551
1297,-0.012725045935827262
1298,-0.012992708078251387
1299,-0.013208605103659512
1300,-0.01337197906757442
1301,-0.01348228057472028
1302,-0.013539170566891988
1303,-0.013542521278417579
1304,-0.013492416356958395
1305,-0.013389150150685437
1306,-0.013233226166150283
1307,-0.013025354704430066
1308,-0.012766449686348385
1309,-0.012457624680751721
1310,-0.012100188152931032
1311,-0.011695637953325283
1312,-0.011245655069595606
1313,-0.010752096668021497
1314,-0.010216988452924859
1315,-0.0096425163754587
1316,-0.009031017725608928
1317,-0.008384971643623633
1318,-0.007706989089307586
1319,-0.006999802309686487
1320,-0.006266253847449118
1321,-0.005509285134308119
1322,-0.004731924714976867
1323,-0.0039372761488342695
1324,-0.00312850563753148
1325,-0.002308829427792375
1326,-0.0014815010394544949
1327,-0.0006497983693953306
1328,0.00018298927760875678
1329,0.0010135741798514759
1330,0.0018386831602557124
1331,0.0026550704674961484
1332,0.003459530526059984
1333,0.004248910505236779
1334,0.0050201226578204475
1335,0.005770156380308362
1336,0.00649608994756291
1337,0.007195101876266283
1338,0.007864481873045222
1339,0.008501641324853806
1340,0.009104123291084527
1341,0.00966961195891047
1342,0.01019594152554348
1343,0.010681104473420694
1344,0.011123259206775484
1345,0.011520737020628537
1346,0.01187204837591124
1347,0.012175888457215532
1348,0.012431141992531957
1349,0.01263688731728201
1350,0.012792399667959288
1351,0.012897153693754639
1352,0.012950825177642745
1353,0.012953291961537739
1354,0.01290463407326854
1355,0.012805133056276797
1356,0.012655270506076585
1357,0.01245572582063664
1358,0.012207373174925984
1359,0.011911277732909138
1360,0.011568691113250608
1361,0.011181046127907506
1362,0.010749950815614983
1363,0.01027718179501183
1364,0.00976467696479136
1365,0.009214527580783609
1366,0.008628969742283906
1367,0.008010375322208808
1368,0.007361242377793355
1369,0.006684185080527692
1370,0.005981923205856212
1371,0.005257271224826673
1372,0.004513127041372811
1373,0.0037524604202341452
1374,0.002978301151655494
1375,0.0021937269999695408
1376,0.0014018514839316497
1377,0.0006058115372593933
1378,-0.00019124490178467024
1379,-0.0009861713227324053
1380,-0.001775835048136187
1381,-0.0025571295628364155
1382,-0.003326986718810518
1383,-0.004082388767716315
1384,-0.004820380174003648
1385,-0.00553807916241664
1386,-0.006232688954830021
1387,-0.006901508652670165
1388,-0.007541943722639905
1389,-0.008151516045102128
1390,-0.00872787348627121
1391,-0.009268798957303493
1392,-0.009772218925464402
1393,-0.01023621134476541
1394,-0.01065901297581173
1395,-0.011039026067055938
1396,-0.01137482437221907
1397,-0.011665158481298203
1398,-0.011908960445323547
1399,-0.012105347677845341
1400,-0.01225362611900662
1401,-0.01235329265099172
1402,-0.012404036756607348
1403,-0.012405741415748205
1404,-0.012358483237512497
1405,-0.012262531828749562
1406,-0.012118348402823454
1407,-0.011926583635372733
1408,-0.011688074776792174
1409,-0.011403842034082564
1410,-0.011075084237567034
1411,-0.010703173810766199
1412,-0.0102896510644381
1413,-0.009836217838417486
1414,-0.009344730517417124
1415,-0.008817192449377838
1416,-0.008255745797259201
1417,-0.007662662857342144
1418,-0.007040336879163086
1419,-0.006391272424101093
1420,-0.00571807530139636
1421,-0.005023442121979592
1422,-0.004310149511924048
1423,-0.003581043028611517
1424,-0.0028390258237935857
1425,-0.002087047098658381
1426,-0.0013280903967551048
1427,-0.0005651617811887319
1428,0.0001987220571211188
1429,0.0009605457131343505
1430,0.0017173069563421722
1431,0.0024660285475636406
1432,0.0032037699374312294
1433,0.003927638800657093
1434,0.0046348023608922245
1435,0.005322498461895255
1436,0.005988046341798014
1437,0.006628857068498385
1438,0.007242443595616287
1439,0.007826430400012182
1440,0.008378562663578762
1441,0.008896714963878304
1442,0.009378899440187681
1443,0.009823273403641229
1444,0.010228146362398449
1445,0.010591986435122606
1446,0.010913426128505892
1447,0.011191267457126728
1448,0.011424486386549951
1449,0.01161223658328077
1450,0.011753852457940561
1451,0.011848851490840282
1452,0.011896935831973612
1453,0.011897993170323869
1454,0.011852096870266083
1455,0.011759505375737386
1456,0.011620660885734182
1457,0.01143618730755703
1458,0.011206887497064486
1459,0.010933739797986005
1460,0.010617893895089667
1461,0.010260665998679362
1462,0.0098635333805014
1463,0.009428128283662778
1464,0.008956231231595484
1465,0.008449763763424552
1466,0.007910780625316536
1467,0.007341461449476294
1468,0.006744101954431361
1469,0.006121104702071285
1470,0.005474969448597927
1471,0.004808283128084317
1472,0.004123709508722237
1473,0.0034239785630627304
1474,0.0027118755946146933
1475,0.001990230164056793
1476,0.001261904859036308
1477,0.0005297839520743818
1478,-0.00020323800853436986
1479,-0.0009342676297521129
1480,-0.001660424081663461
1481,-0.0023788504372532393
1482,-0.0030867248995084494
1483,-0.0037812718717782795
1484,-0.004459772828010984
1485,-0.005119576940348376
1486,-0.00575811142258192
1487,-0.006372891549163188
1488,-0.006961530310803732
1489,-0.007521747669195155
1490,-0.008051379375020741
1491,-0.008548385315209598
1492,-0.009010857357291414
1493,-0.009437026660748558
1494,-0.009825270427405752
1495,-0.010174118065157828
1496,-0.010482256741686655
1497,-0.010748536307260753
1498,-0.010971973568230785
1499,-0.011151755895422574
1500,-0.011287244154275898
1501,-0.011377974946270224
1502,-0.011423662153910538
1503,-0.011424197784303399
1504,-0.011379652109123029
1505,-0.011290273101547177
1506,-0.011156485173508129
1507,-0.010978887219360016
1508,-0.010758249974782638
1509,-0.010495512702430666
1510,-0.010191779218468228
1511,-0.009848313276706107
1512,-0.009466533329561782
1513,-0.009048006687489065
1514,-0.00859444310085861
1515,-0.00810768779050909
1516,-0.007589713955319752
1517,-0.007042614787170005
1518,-0.006468595025544652
1519,-0.005869962085808444
1520,-0.005249116796793738
1521,-0.004608543784836427
1522,-0.003950801542720715
1523,-0.0032785122231807308
1524,-0.0025943511976255747
1525,-0.0019010364216157421
1526,-0.001201317649316816
1527,-0.0004979655396800672
1528,0.00020623930253607046
1529,0.0009085173076066002
1530,0.001606100900223269
1531,0.0022962453942570312
1532,0.0029762397800598326
1533,0.003643417361952149
1534,0.004295166204207947
1535,0.004928939344659898
1536,0.005542264736037335
1537,0.00613275487627659
1538,0.006698116090337263
1539,0.007236157427485094
1540,0.007744799139578324
1541,0.008222080707596082
1542,0.008666168385482101
1543,0.00907536223232634
1544,0.0094481026059693
1545,0.009782976093278531
1546,0.010078720854606045
1547,0.010334231362277737
1548,0.010548562515388372
1549,0.010720933115657411
1550,0.010850728691647589
1551,0.010937503661230082
1552,0.010980982824810703
1553,0.010981062184474102
1554,0.010937809086871631
1555,0.010851461690344073
1556,0.01072242775943635
1557,0.010551282792600123
1558,0.01033876749150879
1559,0.010085784582982153
1560,0.00979339500705667
1561,0.009462813487213308
1562,0.009095403501185144
1563,0.008692671673098581
1564,0.0082562616099537
1565,0.007787947207600553
1566,0.007289625453420522
1567,0.00676330875486366
1568,0.0062111168248163585
1569,0.005635268156471635
1570,0.005038071121940505
1571,0.0044219147302765015
1572,0.0037892590818671616
1573,0.0031426255572906646
1574,0.0024845867797192263
1575,0.0018177563907875677
1576,0.0011447786805123881
1577,0.00046831811236845673
1578,-0.00020895121503115111
1579,-0.0008843561280086007
1580,-0.0015552349179936877
1581,-0.0022189478202753114
1582,-0.0028728873901228084
1583,-0.003514488735532848
1584,-0.004141239566489219
1585,-0.004750690021401312
1586,-0.005340462232331983
1587,-0.005908259591710068
1588,-0.006451875684457613
1589,-0.006969202850834695
1590,-0.007458240346816131
1591,-0.007917102070446607
1592,-0.008344023824384464
1593,-0.0087373700867143
1594,-0.009095640264090314
1595,-0.009417474403352742
1596,-0.009701658339929982
1597,-0.00994712826358894
1598,-0.010152974684428861
1599,-0.010318445784395542
1600,-0.010442950142042487
1601,-0.010526058820752504
1602,-0.01056750681315571
1603,-0.010567193837031662
1604,-0.010525184480540675
1605,-0.010441707697203994
1606,-0.010317155653607891
1607,-0.010152081935357674
1608,-0.009947199119326929
1609,-0.009703375722731576
1610,-0.009421632542000543
1611,-0.00910313839679836
1612,-0.008749205296875924
1613,-0.008361283051676074
1614,-0.007940953344782547
1615,-0.007489923297381092
1616,-0.007010018546875439
1617,-0.006503175868673826
1618,-0.005971435370919655
1619,-0.005416932293577734
1620,-0.004841888444799826
1621,-0.004248603308873277
1622,-0.0036394448612981694
1623,-0.0030168401276409215
1624,-0.002383265523765455
1625,-0.001741237015848829
1626,-0.0010933001392399069
1627,-0.0004420199157200436
1628,0.00021002929093904472
1629,0.0008602739410358011
1630,0.0015061514665145484
1631,0.002145120360079367
1632,0.0027746701661664364
1633,0.003392331334534825
1634,0.0039956848978409225
1635,0.0045823719353096926
1636,0.00515010278551791
1637,0.005696665972347823
1638,0.00621993680935203
1639,0.006717885649093555
1640,0.007188585745469828
1641,0.007630220698606524
1642,0.008041091453592816
1643,0.008419622826136182
1644,0.008764369530114988
1645,0.009074021684010048
1646,0.009347409775283535
1647,0.009583509063940182
1648,0.009781443408747108
1649,0.009940488501883109
1650,0.010060074500147067
1651,0.010139788043246065
1652,0.01017937365211639
1653,0.01017873450268307
1654,0.010137932572933009
1655,0.010057188163648416
1656,0.009936878795617115
1657,0.009777537488587803
1658,0.009579850429668463
1659,0.009344654041260766
1660,0.009072931460975018
1661,0.008765808448268287
1662,0.008424548734789258
1663,0.008050548837576346
1664,0.007645332356348508
1665,0.007210543778126953
1666,0.00674794181433667
1667,0.006259392297339481
1668,0.005746860665049187
1669,0.005212404063859015
1670,0.004658163101573792
1671,0.0040863532833696125
1672,0.003499256165006623
1673,0.0028992102585834456
1674,0.002288601727046928
1675,0.0016698549044478683
1676,0.0010454226795693997
1677,0.00041777678103461656
1678,-0.0002106019976643212
1679,-0.0008372335945947804
1680,-0.001459648458620573
1681,-0.002075397272920593
1682,-0.0026820605845411533
1683,-0.003277258302157178
1684,-0.003858659024793914
1685,-0.004423989164981275
1686,-0.004971041830674654
1687,-0.005497685431280828
1688,-0.006001871974264804
1689,-0.006481645020080097
1690,-0.006935147264561582
1691,-0.007360627719429851
1692,-0.007756448463185664
